date,coin_id,symbol,price_usd,total_volume_usd,daily_return,log_return,roll_vol_30d,roll_mean_30d
2024-08-05,ethereum,ETH,2419.59,6243689817.192618,-0.10016289067729789,-0.10554152167987006,0.6899865784996143,3211.0713333333333
2024-08-06,ethereum,ETH,2461.33,1601879002.769123,0.017250856550076632,0.017103749924450695,0.6816986054038193,3195.4156666666668
2024-08-07,ethereum,ETH,2342.8,1537271441.495759,-0.04815689078668839,-0.049355059018510734,0.6856917823200821,3172.875333333334
2024-08-08,ethereum,ETH,2682.5,1474101815.469424,0.14499743896192574,0.13540240028922618,0.8469381339305863,3160.0703333333336
2024-08-09,ethereum,ETH,2598.78,1069628608.098305,-0.031209692451071636,-0.0317070913877183,0.8501807466234245,3143.3280000000004
2024-08-10,ethereum,ETH,2609.92,446695039.692734,0.004286626801806914,0.004277465388845785,0.850723343852104,3127.0063333333333
2024-08-11,ethereum,ETH,2555.38,780682452.75452,-0.020897192251103425,-0.021118628942741847,0.8501471532852999,3107.723
2024-08-12,ethereum,ETH,2722.3,1275788778.660518,0.06532100900844506,0.06327617065377597,0.8822775921183688,3092.602
2024-08-13,ethereum,ETH,2702.44,872886595.988518,-0.007295301766888307,-0.007322042615237078,0.8770218075671143,3074.514
2024-08-14,ethereum,ETH,2661.45,914805683.898244,-0.015167774307662807,-0.015283981564079844,0.8322010190661014,3047.116
2024-08-15,ethereum,ETH,2569.89,927491377.061398,-0.034402299498393685,-0.035007990620865556,0.8371293235537403,3017.9746666666665
2024-08-16,ethereum,ETH,2592.73,702631292.534931,0.008887539933615907,0.008848278205884167,0.8392028896917887,2991.4973333333337
2024-08-17,ethereum,ETH,2614.51,232787181.525924,0.008400411921025475,0.008365324821256171,0.8382895027825823,2964.431
2024-08-18,ethereum,ETH,2612.15,459975824.154323,-0.0009026547995609757,-0.0009030624377273868,0.831290620273431,2934.718333333333
2024-08-19,ethereum,ETH,2636.36,585578272.443482,0.009268227322320799,0.00922554085269927,0.8325844267270813,2905.3469999999998
2024-08-20,ethereum,ETH,2572.82,738361057.602134,-0.024101412553672485,-0.024396604272670947,0.8323521971815263,2873.2436666666667
2024-08-21,ethereum,ETH,2630.71,638338169.862144,0.022500602451784424,0.022251198129545374,0.8376773640347878,2846.280666666667
2024-08-22,ethereum,ETH,2622.88,521285357.086423,-0.002976382801601063,-0.002980821037672695,0.8344589156292226,2817.626333333333
2024-08-23,ethereum,ETH,2762.48,1082989033.023547,0.05322393704630013,0.05185587630264984,0.8518493936917862,2798.5153333333333
2024-08-24,ethereum,ETH,2768.0,730370481.138122,0.0019982045118878133,0.0019962107567640143,0.8379550898634164,2784.932666666667
2024-08-25,ethereum,ETH,2746.13,426733399.326636,-0.00790101156069356,-0.007932389942457324,0.8282412607944871,2767.3166666666666
2024-08-26,ethereum,ETH,2680.49,575695656.477179,-0.023902728567110954,-0.02419303418173669,0.8306919657797897,2748.3660000000004
2024-08-27,ethereum,ETH,2457.33,1058769621.892103,-0.08325343500628613,-0.0869242189766755,0.8751461893088973,2721.271666666667
2024-08-28,ethereum,ETH,2528.33,1124304892.423795,0.028893148254406142,0.028483611085400803,0.8813420530716082,2694.960666666667
2024-08-29,ethereum,ETH,2527.61,603867504.225949,-0.0002847729528976384,-0.0002848135084145817,0.8818122797111659,2669.9073333333336
2024-08-30,ethereum,ETH,2526.0,845015735.149411,-0.0006369653546235421,-0.0006371683032404386,0.8820060085810377,2646.3493333333336
2024-08-31,ethereum,ETH,2513.01,246514334.07653,-0.005142517814726744,-0.005155786067161088,0.8820636977571369,2623.336333333333
2024-09-01,ethereum,ETH,2425.72,550299930.153449,-0.03473523782237253,-0.035352850323422016,0.8602981501372257,2604.54
2024-09-02,ethereum,ETH,2538.01,654854126.195111,0.04629141038537021,0.04525192185704056,0.8751572778284561,2592.3523333333333
2024-09-03,ethereum,ETH,2425.29,556674703.352341,-0.04441274857073074,-0.04542920452647489,0.8489534840301383,2583.5646666666667
2024-09-04,ethereum,ETH,2450.71,921640300.674654,0.010481220802460722,0.01042667362399451,0.7656964837765649,2584.602
2024-09-05,ethereum,ETH,2368.81,667044058.826434,-0.03341888677158866,-0.033990059149168084,0.7724007717765653,2581.5179999999996
2024-09-06,ethereum,ETH,2225.23,1467265008.063493,-0.06061271271229007,-0.06252743828077964,0.7839998181145186,2577.599
2024-09-07,ethereum,ETH,2273.58,498662894.230975,0.021728091028792473,0.021495400637582665,0.6159169489016475,2563.968333333333
2024-09-08,ethereum,ETH,2297.3,440447734.826373,0.010432885581330043,0.010378838616076844,0.6108629842156802,2553.919
2024-09-09,ethereum,ETH,2359.5,747001776.046536,0.02707526226439727,0.026715211868316886,0.619690575788412,2545.5716666666663
2024-09-10,ethereum,ETH,2388.52,528411566.919702,0.012299215935579477,0.012224195084661072,0.6185785480146417,2540.0096666666664
2024-09-11,ethereum,ETH,2340.55,659291892.326731,-0.0200835663925778,-0.020287982782529586,0.5742490023064798,2527.284666666667
2024-09-12,ethereum,ETH,2361.76,476749201.764419,0.009061972613274571,0.0090211593201128,0.5762562940971265,2515.9286666666667
2024-09-13,ethereum,ETH,2439.19,607650210.702862,0.03278487229862459,0.03225891317213316,0.5887749706680544,2508.52
2024-09-14,ethereum,ETH,2417.79,296990460.130078,-0.008773404285849051,-0.008812117192878863,0.5777863718585496,2503.45
2024-09-15,ethereum,ETH,2316.1,413278017.276324,-0.04205907047344892,-0.042969163114274886,0.5935580154959545,2494.229
2024-09-16,ethereum,ETH,2295.68,756718235.682234,-0.008816545054185942,-0.008855640749803263,0.5921677574216199,2483.6013333333335
2024-09-17,ethereum,ETH,2341.8,640307796.594042,0.02008990800111521,0.019890768510761287,0.5980966962869554,2474.5896666666667
2024-09-18,ethereum,ETH,2374.75,679856751.171053,0.014070373217183185,0.013972304355667368,0.5996092727680082,2465.8693333333335
2024-09-19,ethereum,ETH,2465.21,794820680.995054,0.038092430782187714,0.037384827775575745,0.6111031678889678,2462.2823333333336
2024-09-20,ethereum,ETH,2561.4,864016608.115563,0.03901898824035288,0.03827698744610405,0.621387666268038,2459.9719999999998
2024-09-21,ethereum,ETH,2612.4,396953470.517631,0.0199109861794331,0.019715355036530664,0.6254561172937271,2459.622666666667
2024-09-22,ethereum,ETH,2581.0,553059849.553399,-0.01201959883631909,-0.012092418309888196,0.5977128027802425,2453.5733333333337
2024-09-23,ethereum,ETH,2646.97,883518257.199407,0.025559860519178468,0.025238668859070917,0.6052489659189287,2449.539
2024-09-24,ethereum,ETH,2653.2,760159619.981534,0.002353634533069915,0.002350869073716024,0.6049341453289147,2446.4413333333337
2024-09-25,ethereum,ETH,2579.95,576100924.711546,-0.027608171264887682,-0.027996439768490675,0.6069000891968842,2443.0899999999997
2024-09-26,ethereum,ETH,2632.26,731881168.916695,0.020275586736177242,0.020072773877989385,0.5262404067436907,2448.921
2024-09-27,ethereum,ETH,2694.43,753233859.358672,0.023618487535425725,0.023343886429398778,0.5233180198977936,2454.4576666666667
2024-09-28,ethereum,ETH,2675.21,367299958.062676,-0.007133234116306508,-0.0071587972686246865,0.5242641710156646,2459.3776666666663
2024-09-29,ethereum,ETH,2657.62,426486288.276277,-0.00657518475185126,-0.006596896503964429,0.5250375769559856,2463.765
2024-09-30,ethereum,ETH,2602.23,738997897.579085,-0.020841956336872802,-0.021062215708309424,0.5305517215838732,2466.739
2024-10-01,ethereum,ETH,2447.79,1275068045.816548,-0.059349096736260876,-0.06118319307059319,0.5597729923886496,2467.4746666666665
2024-10-02,ethereum,ETH,2364.1,772815459.366551,-0.03419002447105346,-0.0347881768230544,0.5483841217689104,2461.677666666667
2024-10-03,ethereum,ETH,2349.8,739732809.481887,-0.006048813501966843,-0.006067181682279811,0.5262197958188062,2459.161333333333
2024-10-04,ethereum,ETH,2414.41,572627417.105369,0.027495957102732005,0.02712473268730683,0.5339712872925018,2457.9513333333334
2024-10-05,ethereum,ETH,2414.66,250133597.688322,0.00010354496543674152,0.00010353960502683366,0.5201187952051612,2459.4796666666666
2024-10-06,ethereum,ETH,2440.03,257213775.45288,0.01050665518126781,0.010451843867824944,0.46827561405397367,2466.6396666666665
2024-10-07,ethereum,ETH,2422.71,742163736.966911,-0.007098273381884734,-0.007123585979335531,0.46473055977769145,2471.6106666666665
2024-10-08,ethereum,ETH,2440.89,490043095.024962,0.007503993461867031,0.007475978564708481,0.46419108034235457,2476.397
2024-10-09,ethereum,ETH,2370.47,586469983.393527,-0.028850132533625117,-0.029274479174812445,0.46777129004945456,2476.762666666667
2024-10-10,ethereum,ETH,2386.49,614182044.949536,0.006758153446362991,0.006735419496232244,0.4663785144582652,2476.695
2024-10-11,ethereum,ETH,2439.5,572065403.741898,0.022212538078936195,0.02196943305546825,0.46656638905477366,2479.9933333333333
2024-10-12,ethereum,ETH,2476.4,343538957.820228,0.015126050420168013,0.015012792389185134,0.46826638561434447,2483.8146666666667
2024-10-13,ethereum,ETH,2468.91,295322793.084125,-0.0030245517686965373,-0.003029134969148349,0.4551617735200077,2484.8053333333332
2024-10-14,ethereum,ETH,2629.79,1119084230.807938,0.06516235909773949,0.06312723739912225,0.5034374283949475,2491.872
2024-10-15,ethereum,ETH,2607.41,1083630113.139707,-0.008510185223915223,-0.008546603615558843,0.47770838807232674,2501.5823333333333
2024-10-16,ethereum,ETH,2611.1,681342662.41857,0.0014151974564797776,0.0014141970083359115,0.47558204546302313,2512.0963333333334
2024-10-17,ethereum,ETH,2605.8,579597649.929403,-0.0020297958714716735,-0.002031858698996803,0.47267025489416764,2520.896333333333
2024-10-18,ethereum,ETH,2642.17,771232214.935164,0.013957325965154643,0.01386081943641187,0.47263950578097624,2529.8103333333333
2024-10-19,ethereum,ETH,2648.2,278723129.157894,0.002282214997520793,0.0022796147004131985,0.45660583428393753,2535.9100000000003
2024-10-20,ethereum,ETH,2746.91,692550694.441629,0.03727437504720199,0.03659647963870094,0.4549780261334711,2542.0936666666666
2024-10-21,ethereum,ETH,2666.7,839718870.967621,-0.029200083002355437,-0.02963489062861841,0.46372405226477853,2543.9036666666666
2024-10-22,ethereum,ETH,2622.81,699818031.28854,-0.016458544268196595,-0.016595490814311574,0.46554822972722365,2545.2973333333334
2024-10-23,ethereum,ETH,2524.61,897683017.740168,-0.03744076010080788,-0.03815966676698236,0.47561953839411525,2541.2186666666666
2024-10-24,ethereum,ETH,2535.82,737665762.666147,0.004440289787333462,0.004430460785638904,0.47589096764690453,2537.3059999999996
2024-10-25,ethereum,ETH,2440.62,1282541014.469803,-0.03754209683652632,-0.03826495074970141,0.48435713113310797,2532.661666666667
2024-10-26,ethereum,ETH,2482.51,612908876.738983,0.017163671526087665,0.017018039738213687,0.4827313582223655,2527.67
2024-10-27,ethereum,ETH,2507.8,342704461.298222,0.010187270141912785,0.010135729647841258,0.47617387416618423,2521.449
2024-10-28,ethereum,ETH,2567.48,910015100.830837,0.023797751016827462,0.023518998337260344,0.4842637612926492,2517.858
2024-10-29,ethereum,ETH,2638.8,1187541746.021715,0.02777821054107532,0.027399395255018,0.4940648344732136,2517.230666666667
2024-10-30,ethereum,ETH,2659.19,1230352880.142655,0.00772699711990299,0.007697296775859888,0.4889650384844346,2519.1293333333333
2024-10-31,ethereum,ETH,2518.61,1042550364.390791,-0.052865722268811144,-0.054314403100932634,0.47849474408905884,2521.4900000000002
2024-11-01,ethereum,ETH,2511.49,1084316033.711915,-0.0028269561385051434,-0.002830959525723158,0.46112122830359026,2526.403
2024-11-02,ethereum,ETH,2494.23,364240307.892377,-0.006872414383493397,-0.006896138178868885,0.46131314455598965,2531.2173333333335
2024-11-03,ethereum,ETH,2457.73,675516839.246158,-0.014633774752127904,-0.014741904629285514,0.4556806716979555,2532.661333333333
2024-11-04,ethereum,ETH,2398.21,745000696.549594,-0.024217468965264666,-0.024515533959114086,0.4640283022267175,2532.113
2024-11-05,ethereum,ETH,2422.55,807964220.382607,0.010149236305411202,0.010098078656152792,0.4639274553354714,2531.5303333333336
2024-11-06,ethereum,ETH,2721.87,2613263657.61569,0.12355575736310898,0.11649843968337495,0.6162327073645408,2541.5023333333334
2024-11-07,ethereum,ETH,2895.47,2069602523.372077,0.06377968088115882,0.06182830263713826,0.6485396513247924,2556.6549999999997
2024-11-08,ethereum,ETH,2961.75,1664276186.367457,0.022890929624551415,0.022632863127550862,0.6385105886943532,2576.364333333333
2024-11-09,ethereum,ETH,3126.21,1602480049.885514,0.05552798176753604,0.054041098393057894,0.6588655543645711,2601.0216666666665
2024-11-10,ethereum,ETH,3183.21,2751696491.353273,0.018232940205552328,0.018068713372695295,0.6580391015235053,2625.812
2024-11-11,ethereum,ETH,3371.59,3248336095.357834,0.059179256159662685,0.05749432156742296,0.679368369774393,2655.6516666666666
2024-11-12,ethereum,ETH,3243.8,3215515065.96685,-0.03790199876022882,-0.038638961114455625,0.6992173406143278,2681.4813333333336
2024-11-13,ethereum,ETH,3187.16,2958494366.71914,-0.017461002527899505,-0.01761524394286781,0.6770613401811774,2700.0603333333333
2024-11-14,ethereum,ETH,3058.82,1909266330.683718,-0.04026782464639356,-0.041101017450192553,0.6953852810268606,2715.1073333333334
2024-11-15,ethereum,ETH,3090.01,1593247701.289049,0.01019674253470293,0.01014510647198041,0.695434542702041,2731.0709999999995
2024-11-16,ethereum,ETH,3132.87,1332892680.485038,0.013870505273445577,0.013775190182858242,0.6954330523043754,2748.6400000000003
2024-11-17,ethereum,ETH,3076.0,1393762559.896065,-0.01815268427990946,-0.018319465689832976,0.6999803902728793,2763.1010000000006
2024-11-18,ethereum,ETH,3207.8,2006111259.657586,0.04284785435630689,0.04195529227774299,0.7115759394537011,2781.754333333333
2024-11-19,ethereum,ETH,3107.44,1561642778.418154,-0.031286239790510706,-0.03178610783031856,0.7150091249397417,2793.772
2024-11-20,ethereum,ETH,3069.97,1559041767.185464,-0.012058157196921049,-0.012131446526433241,0.7071754334462986,2807.214333333333
2024-11-21,ethereum,ETH,3355.81,3167224819.418769,0.09310840171076595,0.08902538242000183,0.7610663718780762,2831.6476666666663
2024-11-22,ethereum,ETH,3327.78,2008464564.861674,-0.008352677892967675,-0.008387756979741928,0.7451520795046501,2858.4199999999996
2024-11-23,ethereum,ETH,3393.91,2449223191.454517,0.019872106930145517,0.01967723407217556,0.7458194119977312,2887.023
2024-11-24,ethereum,ETH,3361.2,1608242778.282872,-0.00963785132781958,-0.009684596004898337,0.7291542171204562,2917.709
2024-11-25,ethereum,ETH,3414.49,3272920810.057311,0.015854456741639877,0.01573008765630806,0.7290268769546422,2948.775
2024-11-26,ethereum,ETH,3324.73,2252619301.964274,-0.02628796687060142,-0.02663967292507817,0.7405321951230877,2976.006
2024-11-27,ethereum,ETH,3653.28,2640023089.760935,0.09882005456082155,0.09423692640189818,0.7964725861031265,3012.199333333333
2024-11-28,ethereum,ETH,3578.79,2014252549.702022,-0.020389896202864355,-0.020600639750357863,0.8021844533107706,3043.5323333333336
2024-11-29,ethereum,ETH,3592.21,1525999121.819639,0.0037498707663763398,0.003742857528017959,0.8024555866882145,3074.633
2024-11-30,ethereum,ETH,3703.6,1849683070.29735,0.03100876619128612,0.030537707609040697,0.7707847819585898,3114.1326666666664
2024-12-01,ethereum,ETH,3707.61,1589850114.025915,0.0010827303164488988,0.0010821445867332416,0.7699029473089033,3154.0033333333336
2024-12-02,ethereum,ETH,3643.42,2685285591.845365,-0.017313039936778685,-0.017464663200909804,0.7742081304698526,3192.3096666666665
2024-12-03,ethereum,ETH,3614.51,2439869839.029021,-0.007934852418881144,-0.007966500888801449,0.77154918361859,3230.8689999999997
2024-12-04,ethereum,ETH,3837.8,3638907449.551761,0.06177600836627928,0.059942985664728034,0.7762862897737506,3278.8553333333334
2024-12-05,ethereum,ETH,3785.2,3653558567.753712,-0.013705768930116324,-0.013800560101564462,0.7828939029116369,3324.277
2024-12-06,ethereum,ETH,3998.87,3174080080.146193,0.05644880059177848,0.05491309555730834,0.7081861164189911,3366.8436666666666
2024-12-07,ethereum,ETH,3996.22,1134418058.866173,-0.0006626872091366476,-0.0006629068833607846,0.6869878991941504,3403.5353333333337
2024-12-08,ethereum,ETH,4004.15,1000371580.638359,0.0019843752345967136,0.001982408962845158,0.6862642336962554,3438.282
2024-12-09,ethereum,ETH,3712.0,3566495804.128105,-0.0729618021302898,-0.07576050836477918,0.7295315840491108,3457.8083333333334
2024-12-10,ethereum,ETH,3628.25,3443114495.273664,-0.022561961206896575,-0.022820376555618988,0.7347468104187728,3472.6429999999996
2024-12-11,ethereum,ETH,3831.81,1722223536.878177,0.056104182457107354,0.05458683804756234,0.732166004523403,3487.9836666666665
2024-12-12,ethereum,ETH,3881.61,2239803483.576607,0.01299646903160645,0.012912739605591311,0.7160482911977352,3509.2439999999997
2024-12-13,ethereum,ETH,3906.8,1516942852.285181,0.006489575202042408,0.006468608569695954,0.7109680107393042,3533.2320000000004
2024-12-14,ethereum,ETH,3870.29,1031595277.387337,-0.00934524418961813,-0.00938918495649458,0.6924479242435531,3560.281
2024-12-15,ethereum,ETH,3959.09,987865003.127543,0.022944017114996607,0.022684761244299443,0.6943513594804899,3589.250333333334
2024-12-16,ethereum,ETH,3986.24,2686550997.110245,0.006857636477069162,0.006834229836600995,0.6940796620418893,3617.6959999999995
2024-12-17,ethereum,ETH,3893.01,1788532842.700757,-0.02338795456369902,-0.023665793377496414,0.6968790750690217,3644.9296666666664
2024-12-18,ethereum,ETH,3626.8,2735374632.738641,-0.06838153511036449,-0.0708319205483303,0.7372840770000417,3658.896333333333
2024-12-19,ethereum,ETH,3417.01,3807975330.681162,-0.05784438072129705,-0.05958481711713975,0.7603262693185908,3669.2153333333335
2024-12-20,ethereum,ETH,3472.21,4421584295.580899,0.016154474233320837,0.016025379167371515,0.7595391468625867,3682.6233333333334
2024-12-21,ethereum,ETH,3338.92,1627460721.692153,-0.038387655124546005,-0.039143877434748564,0.7090711674864913,3682.060333333334
2024-12-22,ethereum,ETH,3281.83,1201895225.016952,-0.017098343176835673,-0.017246207763233396,0.7110341301031893,3680.5286666666666
2024-12-23,ethereum,ETH,3422.53,1627069583.878682,0.04287242178906281,0.04197885002231501,0.7231372444668652,3681.4826666666672
2024-12-24,ethereum,ETH,3493.18,1087476459.253163,0.0206426240237485,0.02043245246735483,0.7255403535425262,3685.882
2024-12-25,ethereum,ETH,3497.0,766349902.713217,0.0010935594501286783,0.0010929619495551213,0.7236661540713291,3688.6323333333335
2024-12-26,ethereum,ETH,3335.05,1047464157.032189,-0.046311123820417466,-0.047417786322290045,0.7370856091947388,3688.9763333333335
2024-12-27,ethereum,ETH,3333.51,1152635224.265439,-0.00046176219247084926,-0.0004618688374630609,0.6542237509607872,3678.3173333333334
2024-12-28,ethereum,ETH,3404.0,592591876.178986,0.021145879268398726,0.02092540778964204,0.6562367452808529,3672.491
2024-12-29,ethereum,ETH,3356.48,527250656.145704,-0.013960047003525267,-0.014058404920025682,0.6573256339384586,3664.633333333333
2024-12-30,ethereum,ETH,3361.84,1420731724.372564,0.0015969110496711902,0.0015956373430380765,0.6468168217399478,3653.2413333333334
2024-12-31,ethereum,ETH,3337.78,1024862944.046191,-0.007156795088403944,-0.0071825277956856,0.646766196592976,3640.913666666667
2025-01-01,ethereum,ETH,3360.38,636613395.695965,0.006770967529315941,0.006748147479969488,0.645700868384963,3631.479
2025-01-02,ethereum,ETH,3455.67,1166286232.162882,0.028356912015902846,0.027962297453185226,0.6541163834571649,3626.1843333333336
2025-01-03,ethereum,ETH,3609.01,1179953901.101814,0.044373450011141236,0.04341713623585484,0.6368923227905561,3618.558
2025-01-04,ethereum,ETH,3656.88,829864804.859837,0.01326402531442139,0.013176828339608015,0.637578282389601,3614.280666666667
2025-01-05,ethereum,ETH,3635.99,564147572.800669,-0.005712519962372431,-0.00572889881064915,0.6047051893280064,3602.1846666666665
2025-01-06,ethereum,ETH,3687.45,1210642823.302069,0.014152954216045677,0.01405373621555297,0.6076450889982534,3591.8923333333328
2025-01-07,ethereum,ETH,3381.31,1899318756.158016,-0.08302214267312091,-0.08667195387993966,0.6741303865469725,3571.1310000000003
2025-01-08,ethereum,ETH,3327.29,1944382187.656659,-0.01597605661710988,-0.016105049519729974,0.6264547820750029,3558.307333333333
2025-01-09,ethereum,ETH,3219.2,1638958679.714368,-0.03248589693113624,-0.03302527736907786,0.6313777814932547,3544.6723333333334
2025-01-10,ethereum,ETH,3267.04,1482940591.671988,0.014860834990059635,0.014751494709359207,0.5993407734383563,3525.846666666667
2025-01-11,ethereum,ETH,3282.83,494933295.358262,0.004833121112689076,0.004821479079346203,0.5969031019605162,3505.8873333333336
2025-01-12,ethereum,ETH,3267.3,538751712.045787,-0.004730674448570227,-0.004741899504320375,0.5953326340719942,3484.5706666666665
2025-01-13,ethereum,ETH,3137.51,2614824635.154439,-0.039723931074587604,-0.0405344640637944,0.6073817823576804,3460.144666666667
2025-01-14,ethereum,ETH,3225.63,1197715520.899026,0.028085966259868478,0.027698788303026533,0.610708401199215,3435.6959999999995
2025-01-15,ethereum,ETH,3451.52,1537407357.366771,0.07002973062626516,0.0676864337198248,0.6625314411059007,3417.8720000000003
2025-01-16,ethereum,ETH,3308.05,1573512574.074851,-0.04156719358427585,-0.042455821806418985,0.6724331518301307,3398.3733333333334
2025-01-17,ethereum,ETH,3473.63,1773013467.309093,0.05005365698825592,0.04884126475735179,0.6552746181908431,3393.267666666667
2025-01-18,ethereum,ETH,3307.71,2100633661.764419,-0.047765593917602045,-0.04894404962267318,0.6443505689055851,3389.624333333333
2025-01-19,ethereum,ETH,3215.12,4408659681.01233,-0.027992175855803603,-0.028391425023029025,0.6481214788357287,3381.0546666666673
2025-01-20,ethereum,ETH,3284.0,3830020315.131607,0.021423772674114883,0.021197509558280835,0.639373950975778,3379.224
2025-01-21,ethereum,ETH,3327.54,1802317579.667659,0.01325822168087698,0.013171100661510199,0.6381802836038506,3380.747666666667
2025-01-22,ethereum,ETH,3242.6,1150648371.196559,-0.02552636482206072,-0.025857815117860245,0.6263916636559324,3374.75
2025-01-23,ethereum,ETH,3338.21,1965307923.080547,0.029485597976932176,0.029059258050247016,0.6309516292986517,3369.5843333333332
2025-01-24,ethereum,ETH,3310.09,1519379297.690963,-0.008423676161775306,-0.008459355832431204,0.6313347839294771,3363.354
2025-01-25,ethereum,ETH,3318.77,690383485.125444,0.0026222851946622328,0.0026188530036542652,0.6096116439220537,3362.811333333333
2025-01-26,ethereum,ETH,3232.61,899291017.613374,-0.02596142546786906,-0.026304371881395026,0.6163976207189037,3359.448
2025-01-27,ethereum,ETH,3182.44,2349770569.706611,-0.0155199668379421,-0.015641662305110726,0.6131966906693603,3352.0626666666667
2025-01-28,ethereum,ETH,3077.72,1107001736.175005,-0.03290556931159749,-0.03345913505110637,0.6215782895171708,3342.770666666667
2025-01-29,ethereum,ETH,3113.9,1278256645.74957,0.011755455337067788,0.01168689674058888,0.6234885915741979,3334.506
2025-01-30,ethereum,ETH,3247.39,1130886606.539682,0.042869070939978826,0.04197563692127093,0.6421925663506578,3331.493
2025-01-31,ethereum,ETH,3300.99,2158479814.331743,0.016505562928998296,0.016370826701882987,0.6445107643124914,3329.513333333334
2025-02-01,ethereum,ETH,3117.54,1142845926.865901,-0.055574236819863065,-0.05717819419778655,0.665121541437308,3318.242333333333
2025-02-02,ethereum,ETH,2869.68,3131430738.391756,-0.07950499432244662,-0.0828437039863488,0.6981717531985328,3293.598
2025-02-03,ethereum,ETH,2879.9,7325488963.974643,0.003561372696607279,0.0035550460255048323,0.6953617738316188,3267.698666666666
2025-02-04,ethereum,ETH,2731.19,3477670143.18934,-0.051637209625334246,-0.053018159665724804,0.7127958736895375,3237.538666666667
2025-02-05,ethereum,ETH,2788.25,1897054238.490223,0.020891992135296356,0.020676747235431996,0.7159223487643228,3207.5653333333335
2025-02-06,ethereum,ETH,2686.64,1981674881.322119,-0.036442212857527134,-0.037122816649653355,0.6677823272633289,3184.4096666666665
2025-02-07,ethereum,ETH,2622.1,1875060380.334312,-0.024022570943632138,-0.024315818803290066,0.669699748772655,3160.9033333333336
2025-02-08,ethereum,ETH,2632.46,996898803.984915,0.003951031615880396,0.003943246789126041,0.6646660982323438,3141.345333333333
2025-02-09,ethereum,ETH,2627.18,1016386052.050485,-0.00200572848210423,-0.0020077426491750087,0.660413155373438,3120.016666666667
2025-02-10,ethereum,ETH,2661.19,1051708232.55688,0.012945439596830255,0.01286236359572681,0.6628565040373005,3099.2953333333335
2025-02-11,ethereum,ETH,2602.59,1286091770.773805,-0.022020224035112057,-0.022266288133639834,0.6649210884884784,3077.138333333334
2025-02-12,ethereum,ETH,2738.27,1705436939.533127,0.05213268321172371,0.05081923108843668,0.6840171373115047,3063.8303333333333
2025-02-13,ethereum,ETH,2675.87,1185301387.824423,-0.022788110741453593,-0.023051773014207893,0.6767826564514093,3045.505
2025-02-14,ethereum,ETH,2725.95,1142877818.043903,0.01871540844659858,0.01854243009741044,0.6292700159705267,3021.3193333333334
2025-02-15,ethereum,ETH,2693.04,548554180.222323,-0.012072855334837373,-0.012146324170659471,0.6170636439836694,3000.819
2025-02-16,ethereum,ETH,2661.41,514482095.174283,-0.011745091049520262,-0.011814609501231234,0.5835137514637491,2973.745
2025-02-17,ethereum,ETH,2744.05,1752388687.805609,0.03105120969711561,0.030578873730619873,0.5807113946757089,2954.9563333333335
2025-02-18,ethereum,ETH,2671.99,1616153629.018717,-0.026260454437783687,-0.026611418119546062,0.5798889262719888,2936.852
2025-02-19,ethereum,ETH,2715.5,882047186.131933,0.01628374357688478,0.01615258534033704,0.5771530064902728,2917.902
2025-02-20,ethereum,ETH,2738.04,921476439.354937,0.008300497146013663,0.008266237470579285,0.5753171139815243,2898.252
2025-02-21,ethereum,ETH,2663.0,2429306635.177234,-0.02740646593913898,-0.027789029131547016,0.5761737763652818,2878.932
2025-02-22,ethereum,ETH,2763.22,1214059511.899935,0.037634247089748385,0.03694335953723281,0.582925691385165,2859.7656666666667
2025-02-23,ethereum,ETH,2819.69,1711849865.819046,0.02043630257453266,0.020230283460336135,0.5901340066246903,2843.4190000000003
2025-02-24,ethereum,ETH,2513.52,2334572148.661955,-0.10858285839932758,-0.11494278867850116,0.702027862897989,2816.5773333333336
2025-02-25,ethereum,ETH,2495.7,3207776114.782463,-0.007089659123460379,-0.007114910175048293,0.6993510496449649,2792.0136666666667
2025-02-26,ethereum,ETH,2336.37,2059160287.050773,-0.06384180790960448,-0.06597080814131187,0.7271870663797491,2763.811333333333
2025-02-27,ethereum,ETH,2307.72,1480849324.540646,-0.012262612514285065,-0.01233841870588364,0.7224378883423069,2738.1446666666666
2025-02-28,ethereum,ETH,2237.59,2794546441.726884,-0.030389301995042528,-0.0308606303070003,0.7219040653309251,2708.934333333333
2025-03-01,ethereum,ETH,2217.39,988941461.430361,-0.009027569840766247,-0.009068565261909826,0.6962447448820032,2674.601
2025-03-02,ethereum,ETH,2518.11,3001215557.603687,0.1356189033052373,0.1271777915729189,0.8457401308618004,2648.5049999999997
2025-03-03,ethereum,ETH,2149.01,2529346005.909485,-0.14657818760896069,-0.15850134915595218,0.9813277446068558,2616.220666666667
2025-03-04,ethereum,ETH,2171.51,2634485208.259771,0.010469937319975253,0.010415507117134374,0.9505015326053935,2592.9483333333333
2025-03-05,ethereum,ETH,2241.59,1514537132.807393,0.03227247399275157,0.031762657397629936,0.9603417721231915,2571.671333333333
2025-03-06,ethereum,ETH,2202.2,1343407922.359188,-0.01757234819926945,-0.017728574794086408,0.9474863656334886,2554.038333333333
2025-03-07,ethereum,ETH,2141.6,1698459492.23933,-0.027517936608845606,-0.027903647473347906,0.9446606062690728,2532.483333333333
2025-03-08,ethereum,ETH,2203.58,714743022.410347,0.028940978707508336,0.028530097293870307,0.9476341915418288,2516.3813333333333
